S000004089	YLR099C
S000007618	YLR099W-A
S000004090	YLR100W
S000004091	YLR101C
S000178135	ARS1212.5
S000004092	YLR102C
S000004093	YLR103C
S000004094	YLR104W
S000004095	YLR105C
S000007313	snR79
S000004096	YLR106C
S000004097	YLR107W
S000007067	YLRCdelta5
S000006494	snR6
S000004098	YLR108C
S000004099	YLR109W
S000004100	YLR110C
S000004101	YLR111W
S000004102	YLR112W
S000004103	YLR113W
S000118473	ARS1213
S000007095	YLRWsigma2
S000006704	tR(ACG)L
S000004104	YLR114C
S000004105	YLR115W
S000004106	YLR116W
S000004107	YLR117C
S000130182	ARS1214
S000004108	YLR118C
S000004109	YLR119W
S000004110	YLR120C
S000028674	YLR120W-A
S000004111	YLR121C
S000004112	YLR122C
S000004113	YLR123C
S000004114	YLR124W
S000004115	YLR125W
S000004116	YLR126C
S000004117	YLR127C
S000004118	YLR128W
S000004119	YLR129W
S000004120	YLR130C
S000004121	YLR131C
S000004122	YLR132C
S000004123	YLR133W
S000004124	YLR134W
S000118474	ARS1215
S000004125	YLR135W
S000004126	YLR136C
S000004127	YLR137W
S000004128	YLR138W
S000004129	YLR139C
S000004130	YLR140W
S000004131	YLR141W
S000004132	YLR142W
S000006541	tD(GUC)L1
S000004133	YLR143W
S000004134	YLR144C
S000004135	YLR145W
S000004136	YLR146C
S000113566	YLR146W-A
S000004137	YLR147C
S000004138	YLR148W
S000004139	YLR149C
S000007619	YLR149C-A
S000004140	YLR150W
S000004141	YLR151C
S000004142	YLR152C
S000004143	YLR153C
S000004144	YLR154C
S000006699	tQ(UUG)L
S000007084	YLRWdelta6
S000118475	ARS1216
S000029718	ETS2-1
S000028675	YLR154W-A
S000028563	YLR154W-B
S000028422	YLR154W-C
S000006484	RDN25-1
S000029716	ITS2-1
S000028676	YLR154W-E
S000006488	RDN58-1
S000028843	YLR154W-F
S000029715	ITS1-1
S000006482	RDN18-1
S000006486	RDN37-1
S000029717	ETS1-1
S000120636	ARS1200-1
S000029329	NTS2-1
S000006479	RDN5-1
S000029714	NTS1-2
S000029713	ETS2-2
S000028561	YLR154C-G
S000006485	RDN25-2
S000029712	ITS2-2
S000006489	RDN58-2
S000029709	ITS1-2
S000006483	RDN18-2
S000006487	RDN37-2
S000029707	ETS1-2
S000120655	ARS1200-2
S000029706	NTS2-2
S000006480	RDN5-2
S000028562	YLR154C-H
S000004145	YLR155C
S000004146	YLR156W
S000006481	RDN5-3
S000028564	YLR156C-A
S000004147	YLR157C
S000028677	YLR157W-D
S000007068	YLRCdelta7
S000007374	YLR157C-B
S000007373	YLR157C-A
S000028678	YLR157W-E
S000007081	YLRCTy1-1
S000007069	YLRCdelta8
S000029708	RDN5-4
S000028565	YLR157C-C
S000004148	YLR158C
S000004149	YLR159W
S000029710	RDN5-5
S000028566	YLR159C-A
S000004150	YLR160C
S000004151	YLR161W
S000029711	RDN5-6
S000004152	YLR162W
S000028567	YLR162W-A
S000028844	YLR163W-A
S000004153	YLR163C
S000004154	YLR164W
S000004155	YLR165C
S000004156	YLR166C
S000004157	YLR167W
S000004158	YLR168C
S000004159	YLR169W
S000004161	YLR171W
S000004160	YLR170C
S000004162	YLR172C
S000004163	YLR173W
S000004164	YLR174W
S000004165	YLR175W
S000004166	YLR176C
S000004167	YLR177W
S000118476	ARS1217
S000004168	YLR178C
S000004169	YLR179C
S000004170	YLR180W
S000004171	YLR181C
S000004172	YLR182W
S000004173	YLR183C
S000004174	YLR184W
S000004175	YLR185W
S000004176	YLR186W
S000004177	YLR187W
S000004178	YLR188W
S000004179	YLR189C
S000004180	YLR190W
S000004181	YLR191W
S000004182	YLR192C
S000004183	YLR193C
S000004184	YLR194C
S000004185	YLR195C
S000004186	YLR196W
S000004187	YLR197W
S000004188	YLR198C
S000004189	YLR199C
S000004190	YLR200W
S000004191	YLR201C
S000004192	YLR202C
S000004193	YLR203C
S000004194	YLR204W
S000004195	YLR205C
S000004196	YLR206W
S000004197	YLR207W
S000004198	YLR208W
S000004199	YLR209C
S000004200	YLR210W
S000004201	YLR211C
S000004202	YLR212C
S000004203	YLR213C
S000004204	YLR214W
S000004205	YLR215C
S000004207	YLR217W
S000004206	YLR216C
S000004208	YLR218C
S000004209	YLR219W
S000004210	YLR220W
S000004211	YLR221C
S000004212	YLR222C
S000028568	YLR222C-A
S000004213	YLR223C
S000004214	YLR224W
S000004215	YLR225C
S000004216	YLR226W
S000004217	YLR227C
S000006655	tL(UAG)L1
S000007070	YLRCdelta9
S000007085	YLRWdelta10
S000007098	YLRWTy1-2
S000007375	YLR227W-A
S000007376	YLR227W-B
S000007086	YLRWdelta11
S000007087	YLRWdelta12
S000007080	YLRCtau1
S000004218	YLR228C
S000118477	ARS1218
S000004220	YLR230W
S000004219	YLR229C
S000006614	tI(UAU)L
S000004222	YLR232W
S000004221	YLR231C
S000004223	YLR233C
S000004224	YLR234W
S000004225	YLR235C
S000004226	YLR236C
S000004227	YLR237W
S000004228	YLR238W
S000004229	YLR239C
S000004230	YLR240W
S000004231	YLR241W
S000130183	ARS1219
S000004232	YLR242C
S000004233	YLR243W
S000004234	YLR244C
S000004235	YLR245C
S000004236	YLR246W
S000006643	tL(CAA)L
S000004237	YLR247C
S000004238	YLR248W
S000004239	YLR249W
S000004240	YLR250W
S000004241	YLR251W
S000004242	YLR252W
S000004243	YLR253W
S000004244	YLR254C
S000004245	YLR255C
S000004246	YLR256W
S000007088	YLRWdelta13
S000007099	YLRWTy1-3
S000007377	YLR256W-A
S000007089	YLRWdelta14
S000006517	tA(AGC)L
S000007096	YLRWsigma3
S000007090	YLRWdelta15
S000004247	YLR257W
S000118478	ARS1220
S000004248	YLR258W
S000004249	YLR259C
S000004250	YLR260W
S000004251	YLR261C
S000004252	YLR262C
S000007246	YLR262C-A
S000004253	YLR263W
S000004254	YLR264W
S000028808	YLR264C-A
S000004255	YLR265C
S000004256	YLR266C
S000004257	YLR267W
S000004258	YLR268W
S000004260	YLR270W
S000004259	YLR269C
S000004261	YLR271W
S000004262	YLR272C
S000006762	tV(AAC)L
S000007071	YLRCdelta16
S000007091	YLRWdelta17
S000004263	YLR273C
S000004264	YLR274W
S000004265	YLR275W
S000004266	YLR276C
S000004267	YLR277C
S000004268	YLR278C
S000004269	YLR279W
S000004270	YLR280C
S000004271	YLR281C
S000004273	YLR283W
S000004272	YLR282C
S000004274	YLR284C
S000004275	YLR285W
S000028569	YLR285C-A
S000028679	YLR286W-A
S000004276	YLR286C
S000004277	YLR287C
S000004278	YLR287C-A
S000004279	YLR288C
S000004280	YLR289W
S000004281	YLR290C
S000004282	YLR291C
S000004283	YLR292C
S000130184	ARS1221
S000004284	YLR293C
S000004285	YLR294C
S000004286	YLR295C
S000004287	YLR296W
S000004288	YLR297W
S000004289	YLR298C
S000004290	YLR299W
S000028680	YLR299C-A
S000004291	YLR300W
S000004292	YLR301W
S000007072	YLRCdelta18
S000006656	tL(UAG)L2
S000004294	YLR303W
S000004293	YLR302C
S000007073	YLRCdelta19
S000006607	tI(AAU)L1
S000004295	YLR304C
S000004296	YLR305C
S000004297	YLR306W
S000118479	ARS1223
S000004298	YLR307W
S000028525	YLR307C-A
S000004299	YLR308W
S000004300	YLR309C
S000004301	YLR310C
S000004302	YLR311C
S000004303	YLR312C
S000004304	YLR312W-A
S000004305	YLR313C
S000004306	YLR314C
S000004307	YLR315W
S000004309	YLR317W
S000004308	YLR316C
S000004310	YLR318W
S000004311	YLR319C
S000004312	YLR320W
S000004314	YLR322W
S000004313	YLR321C
S000004315	YLR323C
S000004316	YLR324W
S000004317	YLR325C
S000004318	YLR326W
S000004319	YLR327C
S000006732	tX(XXX)L
S000004320	YLR328W
S000004321	YLR329W
S000004322	YLR330W
S000004324	YLR332W
S000004323	YLR331C
S000007097	YLRWsigma4
S000006542	tD(GUC)L2
S000118480	ARS1226
S000006452	snR61
S000006446	snR55
S000006448	snR57
S000004325	YLR333C
S000007092	YLRWdelta20
S000004326	YLR334C
S000006559	tE(UUC)L
S000004327	YLR335W
S000004328	YLR336C
S000004330	YLR338W
S000004329	YLR337C
S000004332	YLR340W
S000004331	YLR339C
S000004333	YLR341W
S000004334	YLR342W
S000028571	YLR342W-A
S000004335	YLR343W
S000007074	YLRCdelta21
S000006706	tR(CCG)L
S000004336	YLR344W
S000004337	YLR345W
S000004338	YLR346C
S000028681	YLR347W-A
S000004339	YLR347C
S000004341	YLR349W
S000004340	YLR348C
S000004342	YLR350W
S000004343	YLR351C
S000004344	YLR352W
S000004345	YLR353W
S000004346	YLR354C
S000004347	YLR355C
S000004348	YLR356W
S000004349	YLR357W
S000004350	YLR358C
S000004351	YLR359W
S000004352	YLR360W
S000004353	YLR361C
S000028845	YLR361C-A
S000004354	YLR362W
S000004355	YLR363C
S000007620	YLR363W-A
S000004356	YLR364W
S000004357	YLR365W
S000004358	YLR366W
S000028846	YLR364C-A
S000004359	YLR367W
S000006504	snR44
S000004360	YLR368W
S000004361	YLR369W
S000004362	YLR370C
S000004363	YLR371W
S000004364	YLR372W
S000004365	YLR373C
S000004367	YLR375W
S000004366	YLR374C
S000004368	YLR376C
S000004369	YLR377C
S000006633	tK(UUU)L
S000004371	YLR379W
S000004370	YLR378C
S000004372	YLR380W
S000004373	YLR381W
S000004374	YLR382C
S000004375	YLR383W
S000118987	ARS1238
S000004376	YLR384C
S000004377	YLR385C
S000004378	YLR386W
S000004379	YLR387C
S000004380	YLR388W
S000006500	snR34
S000004381	YLR389C
S000004382	YLR390W
S000006429	YLR390W-A
S000004384	YLR392C
S000004385	YLR393W
S000004386	YLR394W
S000004387	YLR395C
S000004388	YLR396C
S000004389	YLR397C
S000004390	YLR398C
S000130185	ARS1228
S000028682	YLR399W-A
S000004391	YLR399C
S000004392	YLR400W
S000004393	YLR401C
S000004394	YLR402W
S000004395	YLR403W
S000004396	YLR404W
S000004397	YLR405W
S000130186	ARS1230
S000004398	YLR406C
S000028683	YLR406C-A
S000004399	YLR407W
S000004400	YLR408C
S000004401	YLR409C
S000004402	YLR410W
S000007093	YLRWdelta22
S000007100	YLRWTy2-1
S000007379	YLR410W-A
S000007380	YLR410W-B
S000007094	YLRWdelta23
S000004403	YLR411W
S000004404	YLR412W
S000028572	YLR412C-A
S000004405	YLR413W
S000004406	YLR414C
S000004407	YLR415C
S000004408	YLR416C
S000004409	YLR417W
S000004410	YLR418C
S000004411	YLR419W
S000006652	tL(UAA)L
S000007075	YLRWdelta24
S000004412	YLR420W
S000004413	YLR421C
S000004414	YLR422W
S000004415	YLR423C
S000004416	YLR424W
S000006672	tN(GUU)L
S000007076	YLRCdelta25
S000007082	YLRCTy2-2
S000007077	YLRCdelta26
S000004417	YLR425W
S000004418	YLR426W
S000004419	YLR427W
S000004421	YLR429W
S000004420	YLR428C
S000004422	YLR430W
S000004423	YLR431C
S000004424	YLR432W
S000004425	YLR433C
S000004427	YLR435W
S000004426	YLR434C
S000118481	ARS1232
S000004428	YLR436C
S000004429	YLR437C
S000004430	YLR438W
S000028684	YLR437C-A
S000118482	ARS1233
S000006434	YLR438C-A
S000004431	YLR439W
S000004432	YLR440C
S000004433	YLR441C
S000004434	YLR442C
S000004435	YLR443W
S000004436	YLR444C
S000118483	ARS1234
S000004437	YLR445W
S000004438	YLR446W
S000004439	YLR447C
S000004440	YLR448W
S000004441	YLR449W
S000004442	YLR450W
S000004443	YLR451W
S000004444	YLR452C
S000004445	YLR453C
S000004446	YLR454W
S000006608	tI(AAU)L2
S000007078	YLRCdelta27
S000004447	YLR455W
S000004448	YLR456W
S000004450	YLR458W
S000004449	YLR457C
S000004451	YLR459W
S000178146	ARS1235
S000004452	YLR460C
S000004453	YLR461W
S000028982	TEL12R
S000004454	YLR462W
S000004456	YLR464W
S000004455	YLR463C
S000004458	YLR466W
S000004457	YLR465C
S000028685	YLR466C-A
S000028686	YLR466C-B
S000004459	YLR467W
S000028687	YLR467C-A
S000028690	YML133W-B
S000028689	YML133W-A
S000004602	YML133C
S000028918	TEL13L
S000004601	YML132W
S000004600	YML131W
S000004599	YML130C
S000004598	YML129C
S000004597	YML128C
S000004596	YML127W
S000004595	YML126C
S000004594	YML125C
S000004593	YML124C
S000004592	YML123C
S000004591	YML122C
S000004590	YML121W
S000004589	YML120C
S000004588	YML119W
S000118365	ARS1303
S000004587	YML118W
S000004585	YML117W
S000004586	YML116W-A
S000004584	YML116W
S000130187	ARS1304
S000004583	YML115C
S000004582	YML114C
S000004581	YML113W
S000004580	YML112W
S000004579	YML111W
S000004578	YML110C
S000004577	YML109W
S000004576	YML108W
S000004575	YML107C
S000004574	YML106W
S000004573	YML105C
S000004572	YML104C
S000004571	YML103C
S000081376	snR85
S000004570	YML102W
S000004569	YML101C-A
S000004568	YML101C
S000028688	YML100W-A
S000004566	YML100W
S000004567	YML099W-A
S000004565	YML099C
S000004564	YML098W
S000004563	YML097C
S000004562	YML096W
S000004560	YML095C
S000004559	YML094W
S000004561	YML094C-A
S000004558	YML093W
S000004557	YML092C
S000004556	YML091C
S000004555	YML090W
S000004554	YML089C
S000077071	ZOD1
S000004553	YML088W
S000118366	ARS1305
S000004552	YML087C
S000004551	YML086C
S000004550	YML085C
S000004549	YML084W
S000004548	YML083C
S000004547	YML082W
S000007247	YML081C-A
S000004546	YML081W
S000004545	YML080W
S000004544	YML079W
S000004543	YML078W
S000004542	YML077W
S000004541	YML076C
S000004540	YML075C
S000004539	YML074C
S000004538	YML073C
S000004537	YML072C
S000004536	YML071C
S000006718	tR(UCU)M2
S000007101	YMLCdelta1
S000004535	YML070W
S000004534	YML069W
S000118367	ARS1307
S000004533	YML068W
S000004532	YML067C
S000004531	YML066C
S000004530	YML065W
S000004529	YML064C
S000004528	YML063W
S000004527	YML062C
S000004526	YML061C
S000004525	YML060W
S000004524	YML059C
S000007472	YML058W-A
S000178152	ARS1307.5
S000004523	YML058W
S000004521	YML057W
S000004522	YML057C-A
S000006445	snR54
S000004520	YML056C
S000004519	YML055W
S000004518	YML054C
S000028573	YML054C-A
S000007102	YMLCdelta2
S000006783	tY(GUA)M1
S000004517	YML053C
S000004516	YML052W
S000004515	YML051W
S000004514	YML050W
S000004513	YML049C
S000004511	YML048W
S000004512	YML047W-A
S000004510	YML047C
S000004509	YML046W
S000118368	ARS1308
S000006585	tG(GCC)M
S000007103	YMLWdelta3
S000007107	YMLWTy1-1
S000007381	YML045W-A
S000004508	YML045W
S000007104	YMLWdelta4
S000004507	YML043C
S000004506	YML042W
S000004505	YML041C
S000006684	tP(UGG)M
S000007105	YMLWdelta5
S000007108	YMLWTy1-2
S000004504	YML040W
S000004503	YML039W
S000007106	YMLWdelta6
S000004502	YML038C
S000004501	YML037C
S000004500	YML036W
S000004498	YML035C
S000004497	YML034W
S000004499	YML034C-A
S000004494	YML032C
S000004493	YML031W
S000028809	YML031C-A
S000004492	YML030W
S000004491	YML029W
S000004490	YML028W
S000004489	YML027W
S000004488	YML026C
S000004487	YML025C
S000004486	YML024W
S000004485	YML023C
S000004484	YML022W
S000004483	YML021C
S000004482	YML020W
S000004481	YML019W
S000004480	YML018C
S000004479	YML017W
S000004478	YML016C
S000004477	YML015C
S000004476	YML014W
S000004475	YML013W
S000004474	YML012C-A
S000004473	YML012W
S000004472	YML011C
S000004470	YML010W
S000004471	YML009W-B
S000004469	YML009C-A
S000004468	YML009C
S000004467	YML008C
S000007621	YML007C-A
S000004466	YML007W
S000004465	YML006C
S000006729	tS(AGA)M
S000004464	YML005W
S000004463	YML004C
S000118369	ARS1309
S000004462	YML003W
S000004461	YML002W
S000004460	YML001W
S000006474	CEN13
S000004603	YMR001C
S000028691	YMR001C-A
S000004604	YMR002W
S000004605	YMR003W
S000004606	YMR004W
S000004607	YMR005W
S000004608	YMR006C
S000004609	YMR007W
S000004610	YMR008C
S000004611	YMR009W
S000004612	YMR010W
S000118370	ARS1310
S000004613	YMR011W
S000007117	YMRCtau1
S000006560	tE(UUC)M
S000004614	YMR012W
S000028847	YMR013C-A
S000004615	YMR013C
S000007312	snR78
S000007311	snR77
S000007310	snR76
S000007309	snR75
S000007308	snR74
S000007307	snR73
S000007622	YMR013W-A
S000007306	snR72
S000004616	YMR014W
S000004617	YMR015C
S000004618	YMR016C
S000004619	YMR017W
S000004620	YMR018W
S000004621	YMR019W
S000004622	YMR020W
S000004623	YMR021C
S000004624	YMR022W
S000004625	YMR023C
S000006518	tA(AGC)M1
S000004626	YMR024W
S000004627	YMR025W
S000004628	YMR026C
S000004629	YMR027W
S000004630	YMR028W
S000004631	YMR029C
S000004632	YMR030W
S000004634	YMR031W-A
S000004633	YMR031C
S000004635	YMR032W
S000028574	YMR030W-A
S000004636	YMR033W
S000004637	YMR034C
S000004638	YMR035W
S000004639	YMR036C
S000004640	YMR037C
S000004641	YMR038C
S000004642	YMR039C
S000004643	YMR040W
S000004644	YMR041C
S000006568	tF(GAA)M
S000004645	YMR042W
S000004646	YMR043W
S000004647	YMR044W
S000007109	YMRCdelta7
S000004648	YMR045C
S000004649	YMR046C
S000007248	YMR046W-A
S000007119	YMRCTy1-3
S000007110	YMRCdelta8
S000006599	tH(GUG)M
S000004650	YMR047C
S000004651	YMR048W
S000004652	YMR049C
S000118371	ARS1312
S000006763	tV(AAC)M1
S000007111	YMRCdelta9
S000004653	YMR050C
S000004654	YMR051C
S000007120	YMRCTy1-4
S000007112	YMRCdelta10
S000007113	YMRCdelta11
S000007121	YMRWdelta12
S000006775	tW(CCA)M
S000004656	YMR052W
S000004655	YMR052C-A
S000004657	YMR053C
S000004658	YMR054W
S000004659	YMR055C
S000004660	YMR056C
S000004661	YMR057C
S000004662	YMR058W
S000004663	YMR059W
S000004664	YMR060C
S000004665	YMR061W
S000004666	YMR062C
S000004667	YMR063W
S000004668	YMR064W
S000004669	YMR065W
S000004670	YMR066W
S000004671	YMR067C
S000004672	YMR068W
S000004673	YMR069W
S000004674	YMR070W
S000004675	YMR071C
S000004676	YMR072W
S000004677	YMR073C
S000004678	YMR074C
S000004680	YMR075W
S000004679	YMR075C-A
S000004681	YMR076C
S000006764	tV(AAC)M2
S000004682	YMR077C
S000004683	YMR078C
S000004684	YMR079W
S000004685	YMR080C
S000004686	YMR081C
S000004687	YMR082C
S000004688	YMR083W
S000004689	YMR084W
S000004690	YMR085W
S000004692	YMR086W
S000004691	YMR086C-A
S000004693	YMR087W
S000004694	YMR088C
S000004695	YMR089C
S000004696	YMR090W
S000004697	YMR091C
S000004698	YMR092C
S000004699	YMR093W
S000004700	YMR094W
S000004701	YMR095C
S000004702	YMR096W
S000004703	YMR097C
S000004704	YMR098C
S000007114	YMRCdelta13
S000006543	tD(GUC)M
S000004705	YMR099C
S000004706	YMR100W
S000118372	ARS1316
S000004707	YMR101C
S000004708	YMR102C
S000004709	YMR103C
S000004710	YMR104C
S000004711	YMR105C
S000130188	ARS1317
S000028692	YMR105W-A
S000004712	YMR106C
S000006627	tK(CUU)M
S000007115	YMRCdelta14
S000007122	YMRWdelta15
S000004713	YMR107W
S000004714	YMR108W
S000004715	YMR109W
S000004716	YMR110C
S000004717	YMR111C
S000004718	YMR112C
S000004719	YMR113W
S000004720	YMR114C
S000004721	YMR115W
S000007501	snR24
S000004722	YMR116C
S000004723	YMR117C
S000004724	YMR118C
S000007123	YMRWdelta16
S000130189	ARS1319
S000007128	YMRWtau2
S000007124	YMRWdelta17
S000006644	tL(CAA)M
S000004725	YMR119W
S000004726	YMR119W-A
S000004727	YMR120C
S000004728	YMR121C
S000004729	YMR122C
S000007524	YMR122W-A
S000004730	YMR123W
S000004731	YMR124W
S000004732	YMR125W
S000004733	YMR126C
S000004734	YMR127C
S000004735	YMR128W
S000004736	YMR129W
S000004737	YMR130W
S000004738	YMR131C
S000004739	YMR132C
S000118373	ARS1320
S000004740	YMR133W
S000004741	YMR134W
S000004743	YMR135W-A
S000004742	YMR135C
S000004744	YMR136W
S000130190	ARS1321
S000004745	YMR137C
S000004746	YMR138W
S000004747	YMR139W
S000004748	YMR140W
S000004749	YMR141C
S000028575	YMR141W-A
S000004750	YMR142C
S000004751	YMR143W
S000004752	YMR144W
S000130191	ARS1322
S000004753	YMR145C
S000004754	YMR146C
S000004755	YMR147W
S000004756	YMR148W
S000004757	YMR149W
S000004759	YMR151W
S000004758	YMR150C
S000004760	YMR152W
S000004762	YMR153W
S000004761	YMR153C-A
S000004763	YMR154C
S000004764	YMR155W
S000004765	YMR156C
S000004766	YMR157C
S000004767	YMR158W
S000006664	tM(CAU)M
S000007249	YMR158C-A
S000007116	YMRCdelta18
S000004768	YMR158W-B
S000004769	YMR159C
S000004770	YMR160W
S000004771	YMR161W
S000004772	YMR162C
S000004773	YMR163C
S000006765	tV(AAC)M3
S000004774	YMR164C
S000004775	YMR165C
S000004776	YMR166C
S000004777	YMR167W
S000004778	YMR168C
S000004779	YMR169C
S000004780	YMR170C
S000004781	YMR171C
S000004783	YMR172W
S000004782	YMR172C-A
S000004784	YMR173W
S000004785	YMR173W-A
S000004786	YMR174C
S000004787	YMR175W
S000118374	ARS1323
S000028848	YMR175W-A
S000004788	YMR176W
S000004789	YMR177W
S000004790	YMR178W
S000004791	YMR179W
S000004792	YMR180C
S000004793	YMR181C
S000004794	YMR182C
S000028693	YMR182W-A
S000028468	snR83
S000004795	YMR183C
S000004796	YMR184W
S000004797	YMR185W
S000004798	YMR186W
S000118375	ARS1324
S000004799	YMR187C
S000004800	YMR188C
S000004801	YMR189W
S000004802	YMR190C
S000004803	YMR191W
S000004804	YMR192W
S000118376	ARS1325
S000004806	YMR193W
S000004807	YMR194W
S000004805	YMR193C-A
S000007293	snR11
S000028514	YMR194C-B
S000007250	YMR194C-A
S000004808	YMR195W
S000004809	YMR196W
S000004810	YMR197C
S000004811	YMR198W
S000004812	YMR199W
S000004813	YMR200W
S000004814	YMR201C
S000178149	ETC5
S000114171	RNA170
S000004815	YMR202W
S000004816	YMR203W
S000004817	YMR204C
S000004818	YMR205C
S000004819	YMR206W
S000004820	YMR207C
S000004821	YMR208W
S000004822	YMR209C
S000004823	YMR210W
S000004824	YMR211W
S000004825	YMR212C
S000004826	YMR213W
S000004827	YMR214W
S000004828	YMR215W
S000004829	YMR216C
S000004830	YMR217W
S000004831	YMR218C
S000004832	YMR219W
S000004833	YMR220W
S000004834	YMR221C
S000004835	YMR222C
S000004836	YMR223W
S000004837	YMR224C
S000004838	YMR225C
S000004839	YMR226C
S000004840	YMR227C
S000004841	YMR228W
S000004842	YMR229C
S000004843	YMR230W
S000028576	YMR230W-A
S000004844	YMR231W
S000004845	YMR232W
S000004846	YMR233W
S000004847	YMR234W
S000004848	YMR235C
S000004849	YMR236W
S000004850	YMR237W
S000004851	YMR238W
S000006717	tR(UCU)M1
S000004852	YMR239C
S000004853	YMR240C
S000004854	YMR241W
S000004855	YMR242C
S000028694	YMR242W-A
S000004856	YMR243C
S000004858	YMR244W
S000118377	ARS1327
S000004859	YMR245W
S000004857	YMR244C-A
S000004860	YMR246W
S000119075	snR86
S000004861	YMR247C
S000006519	tA(AGC)M2
S000007125	YMRWdelta19
S000028849	YMR247W-A
S000004862	YMR250W
S000118378	ARS1328
S000004863	YMR251W
S000004864	YMR251W-A
S000004865	YMR252C
S000004866	YMR253C
S000004867	YMR254C
S000004868	YMR255W
S000004869	YMR256C
S000004870	YMR257C
S000004871	YMR258C
S000004872	YMR259C
S000004873	YMR260C
S000004874	YMR261C
S000004875	YMR262W
S000004876	YMR263W
S000004877	YMR264W
S000004878	YMR265C
S000004879	YMR266W
S000004880	YMR267W
S000004881	YMR268C
S000004882	YMR269W
S000118379	ARS1329
S000004883	YMR270C
S000004884	YMR271C
S000006690	tQ(CUG)M
S000007118	YMRCtau3
S000007126	YMRWdelta20
S000028695	YMR272W-A
S000004885	YMR272C
S000028696	YMR272W-B
S000004886	YMR273C
S000004887	YMR274C
S000118380	ARS1330
S000004888	YMR275C
S000004889	YMR276W
S000004890	YMR277W
S000004891	YMR278W
S000004892	YMR279C
S000004893	YMR280C
S000004894	YMR281W
S000004895	YMR282C
S000004896	YMR283C
S000007127	YMRWdelta21
S000130192	ARS1331
S000006784	tY(GUA)M2
S000004897	YMR284W
S000004898	YMR285C
S000004899	YMR286W
S000004900	YMR287C
S000004901	YMR288W
S000004902	YMR289W
S000004904	YMR290W-A
S000004903	YMR290C
S000004905	YMR291W
S000004906	YMR292W
S000004907	YMR293C
S000004908	YMR294W
S000004909	YMR294W-A
S000004910	YMR295C
S000004911	YMR296C
S000004912	YMR297W
S000004913	YMR298W
S000004914	YMR299C
S000004915	YMR300C
S000004916	YMR301C
S000004917	YMR302C
S000004918	YMR303C
S000004920	YMR304W
S000004919	YMR304C-A
S000004921	YMR305C
S000004923	YMR306W
S000004922	YMR306C-A
S000004924	YMR307W
S000028578	YMR307C-A
S000004925	YMR308C
S000004926	YMR309C
S000004927	YMR310C
S000004928	YMR311C
S000118381	ARS1332
S000004929	YMR312W
S000004930	YMR313C
S000004931	YMR314W
S000004932	YMR315W
S000028697	YMR315W-A
S000004935	YMR316W
S000004933	YMR316C-A
S000004936	YMR317W
S000004934	YMR316C-B
S000004937	YMR318C
S000004938	YMR319C
S000004939	YMR320W
S000004940	YMR321C
S000130193	ARS1333
S000004941	YMR322C
S000004942	YMR323W
S000004943	YMR324C
S000004944	YMR325W
S000130194	ARS1335
S000028989	TEL13R
S000004945	YMR326C
S000028704	YNL339W-B
S000028703	YNL339W-A
S000005283	YNL339C
S000005282	YNL338W
S000005281	YNL337W
S000028924	TEL14L
S000005280	YNL336W
S000005279	YNL335W
S000005278	YNL334C
S000005277	YNL333W
S000005276	YNL332W
S000005275	YNL331C
S000005274	YNL330C
S000005273	YNL329C
S000005272	YNL328C
S000005271	YNL327W
S000005270	YNL326C
S000118382	ARS1405
S000005268	YNL324W
S000005269	YNL325C
S000005267	YNL323W
S000005266	YNL322C
S000005265	YNL321W
S000005264	YNL320W
S000005263	YNL319W
S000005262	YNL318C
S000005261	YNL317W
S000005260	YNL316C
S000005259	YNL315C
S000005258	YNL314W
S000005257	YNL313C
S000005256	YNL312W
S000005255	YNL311C
S000005254	YNL310C
S000005253	YNL309W
S000005252	YNL308C
S000005251	YNL307C
S000005250	YNL306W
S000005249	YNL305C
S000005248	YNL304W
S000005247	YNL303W
S000118383	ARS1406
S000005246	YNL302C
S000005245	YNL301C
S000005244	YNL300W
S000005243	YNL299W
S000005242	YNL298W
S000005240	YNL296W
S000005241	YNL297C
S000005239	YNL295W
S000005238	YNL294C
S000005237	YNL293W
S000005236	YNL292W
S000005235	YNL291C
S000005234	YNL290W
S000005233	YNL289W
S000007304	snR40
S000118384	ARS1407
S000005232	YNL288W
S000005231	YNL287W
S000005230	YNL286W
S000005229	YNL285W
S000130140	ARS1409
S000006591	tG(UCC)N
S000007140	YNLWtau1
S000007129	YNLCdelta1
S000007387	YNL284C-B
S000007386	YNL284C-A
S000007134	YNLCTy1-1
S000007130	YNLCdelta2
S000007133	YNLCsigma1
S000006673	tN(GUU)N1
S000005228	YNL284C
S000006744	tT(AGU)N1
S000005227	YNL283C
S000005226	YNL282W
S000005225	YNL281W
S000005224	YNL280C
S000005223	YNL279W
S000005222	YNL278W
S000028852	YNL277W-A
S000005221	YNL277W
S000005220	YNL276C
S000005219	YNL275W
S000005218	YNL274C
S000005217	YNL273W
S000130141	ARS1410
S000005216	YNL272C
S000005215	YNL271C
S000005214	YNL270C
S000005213	YNL269W
S000005212	YNL268W
S000005211	YNL267W
S000005210	YNL266W
S000005209	YNL265C
S000005208	YNL264C
S000005207	YNL263C
S000005206	YNL262W
S000005205	YNL261W
S000005204	YNL260C
S000005203	YNL259C
S000005202	YNL258C
S000005201	YNL257C
S000005200	YNL256W
S000005199	YNL255C
S000005198	YNL254C
S000077373	ARS1411
S000005197	YNL253W
